origin,destination,distance,origin_lat,origin_lon,dest_lat,dest_lon,season,day_of_week,hour,is_weekend,is_peak_hour,user_profile,user_age,user_income,price_sensitivity,time_priority,comfort_priority,transport_type,available_train,available_bus,available_flight,base_demand,seasonal_multiplier,weather_factor,special_event,actual_price,actual_time,user_satisfaction
Firenze,Catania,767.2849235657435,43.7696,11.2558,37.5079,15.083,winter,6,16,True,False,business,42,66769.77597677609,0.2,0.9,0.8,bus,False,True,False,0.7873861087059405,0.85,1.0358494017081632,0,54.21,9.76,0.136
Torino,Salerno,755.136502159887,45.0703,7.6869,40.6824,14.7681,summer,6,8,True,True,leisure,18,26318.919035049974,0.8,0.4,0.6,bus,False,True,False,1.4028753788052608,1.25,1.019377941981318,0,115.19,12.0,0.216
Roma,Perugia,134.59097229843186,41.9028,12.4964,43.1107,12.3908,autumn,3,20,False,False,business,50,41233.968708376444,0.2,0.9,0.8,train,True,True,False,0.6627806252966094,0.95,0.8465906467758485,0,14.36,1.58,0.877
Catania,Bologna,837.6836552084434,37.5079,15.083,44.4949,11.3426,spring,3,11,False,False,business,68,54676.43842724222,0.2,0.9,0.8,bus,False,True,False,1.1462983325030032,1.05,1.0733497349600787,0,89.1,12.9,0.077
Brescia,Salerno,654.5268007886989,45.5416,10.2118,40.6824,14.7681,summer,6,13,True,False,leisure,45,28526.69940680094,0.8,0.4,0.6,bus,False,True,False,1.3707515892853277,1.25,1.017375340202608,0,87.21,9.31,0.323
Bari,Venezia,605.689621601483,41.1177,16.8719,45.4408,12.3155,spring,5,22,True,False,budget,52,25311.247726309615,0.95,0.2,0.3,bus,False,True,False,2.271793889837517,1.05,1.0826207917607142,1,132.77,9.04,0.181
Pisa,Bologna,114.07757628795046,43.7228,10.4017,44.4949,11.3426,autumn,1,9,False,True,business,45,56068.62264810671,0.2,0.9,0.8,bus,False,True,False,1.124719997537214,0.95,1.1396655289874669,0,10.33,2.14,0.935
Bari,Salerno,183.31805359173563,41.1177,16.8719,40.6824,14.7681,summer,1,8,False,True,leisure,48,48880.01248036734,0.8,0.4,0.6,bus,False,True,False,1.2015393332769302,1.25,1.07074150760961,0,21.29,3.18,0.815
Reggio Calabria,Pisa,763.91751086906,38.1061,15.6444,43.7228,10.4017,winter,1,19,False,True,business,66,66823.07982326561,0.2,0.9,0.8,bus,False,True,False,0.781688800872049,0.85,1.08418625439649,0,46.65,13.31,0.192
Bologna,Venezia,130.07793723339572,44.4949,11.3426,45.4408,12.3155,autumn,3,9,False,True,leisure,40,29759.27679351237,0.8,0.4,0.6,bus,False,True,False,1.6422998480014355,0.95,1.0062627255026615,1,16.79,2.12,0.947
Catania,Firenze,767.2849235657435,37.5079,15.083,43.7696,11.2558,autumn,3,14,False,False,leisure,59,46994.50969512675,0.8,0.4,0.6,bus,False,True,False,1.3647131748302448,0.95,0.8158000987963479,0,61.51,10.99,0.445
Palermo,Napoli,314.03026678690725,38.1157,13.3613,40.8518,14.2681,autumn,4,16,False,False,leisure,51,28592.42181378407,0.8,0.4,0.6,bus,False,True,False,0.9723822597331321,0.95,1.097164676315208,0,24.98,4.31,0.796
Brescia,Milano,80.0956664659833,45.5416,10.2118,45.4642,9.19,winter,3,22,False,False,business,20,45654.100723958865,0.2,0.9,0.8,bus,False,True,False,0.930394160976258,0.85,0.9763633323364957,0,4.96,1.03,0.905
Bologna,Genova,190.46438350917308,44.4949,11.3426,44.4056,8.9463,spring,5,15,True,False,business,27,69623.62949668245,0.2,0.9,0.8,bus,False,True,False,1.2194226722592754,1.05,1.170444279620573,0,21.93,2.79,0.831
Milano,Verona,140.56002944654563,45.4642,9.19,45.4384,10.9916,spring,3,8,False,True,leisure,34,48974.272466321316,0.8,0.4,0.6,bus,False,True,False,1.5552976304661432,1.05,0.8150808085930209,0,13.35,1.97,0.916
Napoli,Genova,587.7428508695716,40.8518,14.2681,44.4056,8.9463,spring,0,16,False,False,business,28,69983.64425279581,0.2,0.9,0.8,bus,False,True,False,1.0767376251723066,1.05,1.007452189372361,0,52.93,6.93,0.382
Brescia,Firenze,213.63676976405085,45.5416,10.2118,43.7696,11.2558,summer,6,15,True,False,budget,21,21010.43885120639,0.95,0.2,0.3,bus,False,True,False,2.3732470746209935,1.25,1.1125059280110263,1,60.95,3.26,0.633
Torino,Pisa,262.60434927207007,45.0703,7.6869,43.7228,10.4017,summer,3,12,False,False,business,33,58626.40755246271,0.2,0.9,0.8,bus,False,True,False,1.2201899461600287,1.25,1.006940957835786,0,27.77,3.33,0.74
Salerno,Catania,354.03202119450594,40.6824,14.7681,37.5079,15.083,winter,3,12,False,False,budget,24,21987.09308458541,0.95,0.2,0.3,bus,False,True,False,0.6079756362216485,0.85,1.0475219880798174,0,20.0,4.42,0.884
Verona,Pisa,196.4021318534141,45.4384,10.9916,43.7228,10.4017,summer,6,17,True,True,business,50,64328.24305272692,0.2,0.9,0.8,bus,False,True,False,2.0642456614724685,1.25,1.140545670177576,0,38.53,3.63,0.726
Milano,Salerno,698.2094152942275,45.4642,9.19,40.6824,14.7681,spring,3,11,False,False,budget,52,18443.130896576935,0.95,0.2,0.3,bus,False,True,False,0.8061265546752736,1.05,0.8344641322931868,0,46.16,7.84,0.668
Bologna,Reggio Calabria,795.8249306427862,44.4949,11.3426,38.1061,15.6444,summer,4,21,False,False,business,45,67242.7415485933,0.2,0.9,0.8,bus,False,True,False,0.7656377203399876,1.25,1.1437872706361274,0,80.52,10.02,0.102
Pisa,Venezia,243.84268356711726,43.7228,10.4017,45.4408,12.3155,winter,0,12,False,False,budget,21,15483.47797170978,0.95,0.2,0.3,bus,False,True,False,0.9827553819265813,0.85,0.9641246543397103,0,16.48,3.03,0.882
Napoli,Bologna,470.3508280863774,40.8518,14.2681,44.4949,11.3426,winter,2,17,False,True,leisure,57,49358.28631796797,0.8,0.4,0.6,bus,False,True,False,0.8051063778068049,0.85,0.9481619394125848,1,36.27,7.33,0.655
Milano,Cagliari,693.9234456709777,45.4642,9.19,39.2238,9.1217,winter,3,19,False,True,business,42,75942.6216066367,0.2,0.9,0.8,flight,False,False,True,0.6680899740908599,0.85,0.9515967084421889,0,119.39,3.12,0.722
Brescia,Reggio Calabria,940.843921372039,45.5416,10.2118,38.1061,15.6444,winter,3,15,False,False,leisure,49,46483.86383494071,0.8,0.4,0.6,bus,False,True,False,0.38368082251822405,0.85,1.1175497861543855,0,47.25,12.79,0.485
Palermo,Genova,790.4894382572269,38.1157,13.3613,44.4056,8.9463,winter,0,10,False,False,budget,22,17723.094373916425,0.95,0.2,0.3,bus,False,True,False,0.6459475053258035,0.85,1.0004571676338114,0,44.49,9.65,0.643
Genova,Torino,123.92488645320043,44.4056,8.9463,45.0703,7.6869,winter,0,15,False,False,leisure,19,26824.151261383755,0.8,0.4,0.6,train,True,True,False,0.6897312764012192,0.85,0.9622084433899873,0,12.35,1.75,0.939
Firenze,Catania,767.2849235657435,43.7696,11.2558,37.5079,15.083,spring,4,20,False,False,business,34,67609.93772980386,0.2,0.9,0.8,bus,False,True,False,0.9640121122947248,1.05,1.1389932223194204,0,73.88,11.47,0.108
Firenze,Palermo,653.0202356768729,43.7696,11.2558,38.1157,13.3613,spring,0,18,False,True,business,56,60857.570439942945,0.2,0.9,0.8,bus,False,True,False,1.4298854706949076,1.05,0.8274832399701886,0,54.51,11.47,0.11
Milano,Pisa,216.09499076578254,45.4642,9.19,43.7228,10.4017,winter,1,22,False,False,business,45,60584.469062865835,0.2,0.9,0.8,bus,False,True,False,0.5783773474496259,0.85,0.808435488789587,1,12.17,3.15,0.781
Reggio Calabria,Milano,976.9015131518594,38.1061,15.6444,45.4642,9.19,summer,1,22,False,False,leisure,58,49734.32238089132,0.8,0.4,0.6,bus,False,True,False,1.7540229979161148,1.25,1.1514927765296514,0,147.22,12.81,0.142
Bari,Salerno,183.31805359173563,41.1177,16.8719,40.6824,14.7681,spring,2,22,False,False,leisure,68,32720.935535356293,0.8,0.4,0.6,bus,False,True,False,0.7316648746318807,1.05,1.1910149557304424,0,14.92,2.9,0.848
Torino,Salerno,755.136502159887,45.0703,7.6869,40.6824,14.7681,autumn,2,21,False,False,budget,27,22656.13091226124,0.95,0.2,0.3,bus,False,True,False,0.6249714458843881,0.95,1.1450111401844478,0,51.6,10.71,0.595
Pisa,Brescia,202.79863224408572,43.7228,10.4017,45.5416,10.2118,winter,6,19,True,True,business,21,47819.84124698443,0.2,0.9,0.8,bus,False,True,False,0.8181266428876337,0.85,0.839859434593001,0,11.09,3.66,0.798
Genova,Salerno,631.2688648162354,44.4056,8.9463,40.6824,14.7681,summer,0,8,False,True,business,70,75933.72897268736,0.2,0.9,0.8,bus,False,True,False,1.174939682481606,1.25,0.9063287195958449,0,58.79,10.42,0.094
Palermo,Napoli,314.03026678690725,38.1157,13.3613,40.8518,14.2681,autumn,6,17,True,True,business,37,66631.06152689336,0.2,0.9,0.8,bus,False,True,False,1.7875815677449687,0.95,1.0302943801353648,0,38.89,4.86,0.67
Napoli,Genova,587.7428508695716,40.8518,14.2681,44.4056,8.9463,spring,3,16,False,False,budget,32,28466.30802838442,0.95,0.2,0.3,bus,False,True,False,0.9570969330842612,1.05,1.1732674156983023,0,57.11,8.05,0.563
Bologna,Firenze,80.94663031227816,44.4949,11.3426,43.7696,11.2558,spring,2,18,False,True,business,29,63072.069986935094,0.2,0.9,0.8,train,True,True,False,1.6845052360374007,1.05,1.008773202179314,0,17.02,1.12,0.922
Genova,Firenze,197.5400929972036,44.4056,8.9463,43.7696,11.2558,summer,6,11,True,False,budget,61,23857.87333913729,0.95,0.2,0.3,bus,False,True,False,2.3444451465251626,1.25,1.0542616860280019,0,41.38,3.1,0.81
Reggio Calabria,Pisa,763.91751086906,38.1061,15.6444,43.7228,10.4017,spring,3,6,False,False,budget,54,26657.667036153212,0.95,0.2,0.3,bus,False,True,False,1.0876579292819735,1.05,0.9985762971831031,0,63.46,10.95,0.583
Roma,Salerno,233.30139623871764,41.9028,12.4964,40.6824,14.7681,spring,0,17,False,True,leisure,65,49134.78436818,0.8,0.4,0.6,bus,False,True,False,0.9794591986417321,1.05,0.938489510854085,1,25.72,3.61,0.848
Roma,Genova,400.4015602913786,41.9028,12.4964,44.4056,8.9463,autumn,5,8,True,True,leisure,22,33358.88158686403,0.8,0.4,0.6,bus,False,True,False,1.3503267871705744,0.95,1.0321862820261862,0,44.19,7.26,0.557
Roma,Cagliari,412.24778877118604,41.9028,12.4964,39.2238,9.1217,winter,2,19,False,True,business,68,69933.40883768856,0.2,0.9,0.8,flight,False,False,True,0.6475763808315076,0.85,0.8005549368005456,0,58.27,2.87,0.797
Napoli,Verona,574.9982642481359,40.8518,14.2681,45.4384,10.9916,summer,6,6,True,False,leisure,58,42953.523562203714,0.8,0.4,0.6,bus,False,True,False,2.1406998506293733,1.25,0.8227769567595842,0,79.81,6.99,0.503
Catania,Cagliari,553.5077998658201,37.5079,15.083,39.2238,9.1217,summer,1,6,False,False,budget,52,23650.401860149643,0.95,0.2,0.3,bus,False,True,False,1.087860074713741,1.25,1.1167262528211697,0,68.55,7.26,0.561
Torino,Firenze,318.1646173611902,45.0703,7.6869,43.7696,11.2558,spring,6,15,True,False,business,63,75991.47156726648,0.2,0.9,0.8,bus,False,True,False,2.056233729395545,1.05,0.9478216145799151,0,48.9,4.73,0.597
Bari,Venezia,605.689621601483,41.1177,16.8719,45.4408,12.3155,spring,4,16,False,False,budget,23,17412.983721023345,0.95,0.2,0.3,bus,False,True,False,1.700201973054894,1.05,0.9222915368894272,0,63.74,7.48,0.573
Salerno,Verona,611.2265733426046,40.6824,14.7681,45.4384,10.9916,spring,4,10,False,False,budget,27,17696.47598179184,0.95,0.2,0.3,bus,False,True,False,1.1985230239813431,1.05,0.9976350096377502,0,61.11,8.56,0.543
Reggio Calabria,Milano,976.9015131518594,38.1061,15.6444,45.4642,9.19,spring,3,12,False,False,budget,36,19490.92757284945,0.95,0.2,0.3,bus,False,True,False,1.3411956100899904,1.05,0.8000050298160556,0,80.98,11.28,0.469
Catania,Bari,429.85625090593766,37.5079,15.083,41.1177,16.8719,spring,2,16,False,False,leisure,52,34745.31428890675,0.8,0.4,0.6,bus,False,True,False,1.007071985177587,1.05,0.9642340515836753,1,47.13,5.34,0.677
Roma,Brescia,444.2696356016952,41.9028,12.4964,45.5416,10.2118,autumn,4,6,False,False,business,37,77306.10246675235,0.2,0.9,0.8,bus,False,True,False,0.6429390028003918,0.95,0.9303341897255366,0,23.58,5.51,0.528
Salerno,Pisa,493.4766220554135,40.6824,14.7681,43.7228,10.4017,autumn,5,6,True,False,business,43,62672.6393159498,0.2,0.9,0.8,bus,False,True,False,1.0332220687171303,0.95,0.8699697970385947,0,40.34,6.03,0.526
Torino,Roma,523.8515931199344,45.0703,7.6869,41.9028,12.4964,autumn,3,14,False,False,business,60,60976.197223690884,0.2,0.9,0.8,bus,False,True,False,1.3511572654197486,0.95,1.0682968491584823,0,45.05,7.42,0.337
Genova,Bari,742.6896340653865,44.4056,8.9463,41.1177,16.8719,autumn,5,13,True,False,business,31,61044.64641107088,0.2,0.9,0.8,bus,False,True,False,0.9494317586162924,0.95,0.854810974553935,0,58.52,10.31,0.16
Verona,Firenze,186.7368694197564,45.4384,10.9916,43.7696,11.2558,winter,0,21,False,False,budget,34,19565.369871279257,0.95,0.2,0.3,bus,False,True,False,1.04895485161061,0.85,0.8197131470224365,0,9.67,2.25,0.915
Salerno,Bologna,508.1775127667676,40.6824,14.7681,44.4949,11.3426,summer,2,18,False,True,budget,27,24053.470229210816,0.95,0.2,0.3,bus,False,True,False,1.5536720038036078,1.25,0.9135605179292435,0,56.14,7.68,0.596
Reggio Calabria,Perugia,620.4443506941549,38.1061,15.6444,43.1107,12.3908,winter,0,7,False,False,business,64,64661.536986725376,0.2,0.9,0.8,bus,False,True,False,0.528877929854807,0.85,0.964797950155325,0,31.76,7.34,0.453
Genova,Verona,197.77884609135177,44.4056,8.9463,45.4384,10.9916,spring,5,20,True,False,leisure,69,30843.85746016144,0.8,0.4,0.6,bus,False,True,False,1.4940577558519126,1.05,1.085294148889154,0,25.51,2.52,0.849
Genova,Catania,923.4070866903812,44.4056,8.9463,37.5079,15.083,winter,2,18,False,True,leisure,67,44514.82321617927,0.8,0.4,0.6,bus,False,True,False,0.7011616103223711,0.85,0.8117256593301841,0,39.21,13.11,0.516
Napoli,Milano,657.5097077152005,40.8518,14.2681,45.4642,9.19,autumn,5,18,True,True,business,57,46271.191605093314,0.2,0.9,0.8,bus,False,True,False,1.9170776755941403,0.95,1.0242235487602125,0,86.52,11.65,0.108
Cagliari,Reggio Calabria,579.6512961912498,39.2238,9.1217,38.1061,15.6444,summer,6,22,True,False,budget,38,17271.217195140798,0.95,0.2,0.3,bus,False,True,False,1.0670325762494552,1.25,0.9085284157616398,0,60.19,6.97,0.571
Cagliari,Roma,412.24778877118604,39.2238,9.1217,41.9028,12.4964,winter,4,8,False,True,leisure,62,25317.854588805756,0.8,0.4,0.6,flight,False,False,True,1.1186392354221337,0.85,0.8340376402319462,0,75.98,3.23,0.639
Perugia,Verona,281.7710386926179,43.1107,12.3908,45.4384,10.9916,spring,3,11,False,False,business,33,53945.67457332931,0.2,0.9,0.8,bus,False,True,False,1.2926922684458313,1.05,0.8434824860578823,1,31.84,4.11,0.719
Roma,Bari,374.60021029824793,41.9028,12.4964,41.1177,16.8719,summer,4,6,False,False,leisure,47,36173.01120904043,0.8,0.4,0.6,bus,False,True,False,1.1810911449986519,1.25,0.9901123600872048,0,36.66,5.11,0.71
Venezia,Reggio Calabria,860.8238011020906,45.4408,12.3155,38.1061,15.6444,winter,1,9,False,True,business,61,63566.743804917714,0.2,0.9,0.8,bus,False,True,False,0.5072058278618959,0.85,1.164005026485811,0,55.02,13.62,0.125
Firenze,Milano,249.4643680963005,43.7696,11.2558,45.4642,9.19,autumn,2,9,False,True,business,44,67345.4137271605,0.2,0.9,0.8,bus,False,True,False,1.3559506587779921,0.95,0.8266888115556714,1,21.99,3.74,0.72
